Web link,URN,Linked Education URN,Provision type,Registration date,Registration status,Name,Address 1,Address 2,Town,County,Postcode,Ofsted region,Government Office Region,Local authority,Parliamentary constituency,Sector,Places,Short-break-only children's home,Organisation which owns the provider,Inspection event type,Inspection date,Inspection publication date,Inspection event number,Inspection overall experiences and progress of children and young people,Inspection outcomes in education and related learning activities,Inspection health services,Inspection how well children and young people are helped and protected,Inspection the effectiveness of leaders and managers,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033387,,Children's home,01/10/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Kirklees,Dewsbury,Local Authority,8.00,0,Kirklees Council,Full inspection,18/10/2021,02/12/2021,10186625,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033389,,Children's home,17/07/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Leeds,Leeds North West,Local Authority,5.00,0,Leeds City Council,Full inspection,01/11/2021,29/11/2021,10186300,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033457,,Secure children's home,10/07/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Leeds,Leeds North West,Local Authority,24.00,0,Leeds City Council,Interim inspection,06/10/2021,11/11/2021,10165441,Sustained effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033457,,Secure children's home,10/07/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Leeds,Leeds North West,Local Authority,24.00,0,Leeds City Council,Full inspection,11/05/2021,28/06/2021,10165440,Outstanding,Outstanding,Good,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033467,,Children's home,25/06/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Newcastle upon Tyne,Newcastle upon Tyne North,Voluntary,8.00,0,St Cuthbert's Care,Full inspection,25/01/2022,01/03/2022,10185182,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033492,,Children's home,26/06/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Shipley,Local Authority,7.00,0,City of Bradford Metropolitan District Council,Full inspection,14/09/2021,03/11/2021,10186388,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033502,,Children's home,26/06/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,6.00,0,City of Bradford Metropolitan District Council,Full inspection,20/04/2021,01/06/2021,10186505,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033502,,Children's home,26/06/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,6.00,0,City of Bradford Metropolitan District Council,Monitoring inspection,25/01/2022,07/03/2022,10217683,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033502,,Children's home,26/06/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Bradford East,Local Authority,6.00,0,City of Bradford Metropolitan District Council,Interim inspection,14/12/2021,01/02/2022,10210608,Declined effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033611,,Children's home,31/10/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Blackpool,Blackpool South,Local Authority,7.00,Short-break-only children's home,Blackpool Borough Council,Full inspection,02/03/2022,19/04/2022,10186066,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033628,,Children's home,26/06/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Bradford,Keighley,Local Authority,6.00,Short-break-only children's home,City of Bradford Metropolitan District Council,Full inspection,21/09/2021,26/10/2021,10185498,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033642,,Children's home,27/02/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Newcastle upon Tyne,Newcastle upon Tyne Central,Local Authority,6.00,0,Newcastle City Council,Full inspection,06/07/2021,18/08/2021,10186975,Inadequate,,,Inadequate,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033642,,Children's home,27/02/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Newcastle upon Tyne,Newcastle upon Tyne Central,Local Authority,6.00,0,Newcastle City Council,Full inspection,28/09/2021,17/11/2021,10205026,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033642,,Children's home,27/02/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Newcastle upon Tyne,Newcastle upon Tyne Central,Local Authority,6.00,0,Newcastle City Council,Monitoring inspection,11/08/2021,13/09/2021,10201926,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033645,,Children's home,09/04/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Newcastle upon Tyne,Newcastle upon Tyne North,Local Authority,6.00,Short-break-only children's home,Newcastle City Council,Full inspection,01/03/2022,11/04/2022,10185231,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033657,,Children's home,10/07/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Leeds,Leeds North East,Local Authority,5.00,0,Leeds City Council,Full inspection,27/07/2021,26/08/2021,10186251,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033806,,Independent Fostering Agency,14/03/2003,Active,Compass Fostering London Limited,135 Albany Road, ,Hornchurch,Essex,RM12 4AQ,London,London,Havering,Romford,Private,,0,Compass Fostering London and Eastern Limited,Full inspection,10/01/2022,23/02/2022,10183354,Good,,,Requires improvement to be good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033808,,Children's home,08/09/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Wakefield,Wakefield,Local Authority,7.00,Short-break-only children's home,Wakefield Metropolitan District Council,Full inspection,19/01/2022,15/03/2022,10187469,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033817,,Children's home,18/10/2002,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,North Northamptonshire,Kettering,Private,4.00,0,Keys Direct Care Limited,Full inspection,28/09/2021,04/11/2021,10186448,Outstanding,,,Good,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033840,,Children's home,29/04/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Middlesbrough,Middlesbrough,Local Authority,9.00,Short-break-only children's home,Middlesbrough Borough Council,Full inspection,11/01/2022,10/02/2022,10185843,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033896,,Children's home,06/03/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South East,South East,Oxfordshire,Oxford West and Abingdon,Local Authority,6.00,0,Oxfordshire County Council,Full inspection,16/08/2021,24/09/2021,10185036,Good,,,Requires improvement to be good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC033919,,Children's home,17/11/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,London,London,Harrow,Harrow West,Local Authority,5.00,Short-break-only children's home,London Borough of Harrow,Full inspection,23/06/2021,22/07/2021,10187201,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034000,,Independent Fostering Agency,26/03/2003,Active,TACT Fostering - London and the South East,Innovation House,Coniston Court PO Box 137,Blyth,,NE24 9FJ,"North East, Yorkshire and the Humber",North East,Northumberland,Blyth Valley,Voluntary,,0,The Adolescent And Children's Trust,Full inspection,31/01/2022,28/03/2022,10183357,Good,,,Good,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034012,,Children's home,10/09/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Tameside,Stalybridge and Hyde,Local Authority,3.00,0,Tameside Metropolitan Borough Council ,Full inspection,16/02/2022,04/04/2022,10185462,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034087,,Independent Fostering Agency,01/08/2003,Active,Coram Fostering Service,Coram Family,49 Mecklenburgh Square  ,LONDON,,WC1N 2QA,London,London,Camden,Holborn and St Pancras,Voluntary,,0,Thomas Coram Foundation for Children,Full inspection,15/11/2021,19/01/2022,10205950,Outstanding,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034108,,Children's home,10/09/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Tameside,Denton and Reddish,Local Authority,6.00,Short-break-only children's home,Tameside Metropolitan Borough Council ,Full inspection,15/12/2021,01/02/2022,10185299,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034158,,Children's home,28/07/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Cumbria,Westmorland and Lonsdale,Local Authority,4.00,Short-break-only children's home,Cumbria County Council,Full inspection,09/03/2022,29/04/2022,10186916,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034184,,Children's home,15/04/2003,Resigned,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South West,South West,Bristol,Bristol North West,Local Authority,5.00,0,Bristol City Council,Monitoring inspection,08/09/2021,15/10/2021,10206507,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034189,,Children's home,14/10/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,North Yorkshire,Harrogate and Knaresborough,Local Authority,6.00,0,North Yorkshire County Council,Full inspection,04/01/2022,16/02/2022,10185613,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034210,,Children's home,14/10/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,North Yorkshire,Harrogate and Knaresborough,Local Authority,9.00,Short-break-only children's home,North Yorkshire County Council,Full inspection,09/03/2022,29/04/2022,10186517,Good,,,Good,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034235,,Children's home,14/10/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,North Yorkshire,Scarborough and Whitby,Local Authority,6.00,0,North Yorkshire County Council,Full inspection,15/02/2022,07/04/2022,10187051,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034241,,Residential special school (registered as a children's home),27/12/2002,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East Midlands,East Midlands,Lincolnshire,Sleaford and North Hykeham,Private,55.00,0,Kisimul Group Ltd,Full inspection,24/08/2021,28/09/2021,10185089,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034253,,Independent Fostering Agency,02/07/2003,Active,Children First Fostering Agency,3 Lords Court,Cricketers Way  ,BASILDON,Essex,SS13 1SS,East of England,East of England,Essex,South Basildon and East Thurrock,Private,,0,Children First Fostering Agency Limited 03894588 ,Full inspection,21/02/2022,05/04/2022,10183347,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034301,,Children's home,15/04/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,South West,South West,Bristol,Bristol South,Local Authority,5.00,0,Bristol City Council,Full inspection,11/05/2021,14/06/2021,10185028,Good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034313,,Children's home,01/04/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Kingston upon Hull,Kingston upon Hull East,Local Authority,6.00,0,Hull City Council,Full inspection,14/09/2021,22/10/2021,10185005,Outstanding,,,Outstanding,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034383,115813,Residential Special School,24/07/2002,Active,St Rose's School,St. Roses Special School,Stratford Lawn  ,STROUD,Gloucestershire,GL5 4AP,South West,South West,Gloucestershire,Stroud,Voluntary,15.00,0,The English Dominican Congregation (STONE) Charitable Fund,Full inspection,23/11/2021,24/01/2022,10183578,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034419,,Children's home,10/09/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,North West Norfolk,Local Authority,4.00,Short-break-only children's home,Norfolk County Council,Full inspection,16/08/2021,15/09/2021,10186355,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034441,,Children's home,01/10/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Kirklees,Batley and Spen,Local Authority,8.00,0,Kirklees Council,Full inspection,11/05/2021,15/06/2021,10185658,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034480,,Children's home,24/12/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,Mid Norfolk,Local Authority,4.00,Short-break-only children's home,Norfolk County Council,Monitoring inspection,25/05/2021,21/06/2021,10195854,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034480,,Children's home,24/12/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,Mid Norfolk,Local Authority,4.00,Short-break-only children's home,Norfolk County Council,Interim inspection,22/02/2022,01/04/2022,10219474,Improved effectiveness,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034480,,Children's home,24/12/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,Mid Norfolk,Local Authority,4.00,Short-break-only children's home,Norfolk County Council,Full inspection,23/11/2021,04/01/2022,10186534,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034686,,Children's home,05/09/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",North East,Durham,City of Durham,Local Authority,5.00,0,Durham County Council,Full inspection,16/11/2021,20/12/2021,10186513,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034706,,Children's home,01/04/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Kingston upon Hull,Kingston upon Hull East,Local Authority,4.00,0,Hull City Council,Full inspection,02/06/2021,05/07/2021,10186405,Good,,,Good,Good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034746,,Children's home,01/04/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Kingston upon Hull,Kingston upon Hull West and Hessle,Local Authority,4.00,0,Hull City Council,Monitoring inspection,09/06/2021,16/07/2021,10197057,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034746,,Children's home,01/04/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Kingston upon Hull,Kingston upon Hull West and Hessle,Local Authority,4.00,0,Hull City Council,Full inspection,27/04/2021,25/06/2021,10185009,Inadequate,,,Inadequate,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034746,,Children's home,01/04/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,"North East, Yorkshire and the Humber",Yorkshire and The Humber,Kingston upon Hull,Kingston upon Hull West and Hessle,Local Authority,4.00,0,Hull City Council,Full inspection,25/08/2021,27/09/2021,10197056,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034797,,Children's home,24/12/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,South Norfolk,Local Authority,4.00,0,Norfolk County Council,Full inspection,07/09/2021,04/10/2021,10185634,Inadequate,,,Inadequate,Inadequate,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034797,,Children's home,24/12/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,South Norfolk,Local Authority,4.00,0,Norfolk County Council,Full inspection,30/11/2021,11/01/2022,10206672,Requires improvement to be good,,,Good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034797,,Children's home,24/12/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,East of England,East of England,Norfolk,South Norfolk,Local Authority,4.00,0,Norfolk County Council,Monitoring inspection,12/10/2021,05/11/2021,10206671,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034849,,Children's home,01/04/2002,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Cheshire West and Chester,Eddisbury,Local Authority,3.00,Short-break-only children's home,Cheshire West And Chester Council,Full inspection,13/01/2022,17/03/2022,10186731,Outstanding,,,Outstanding,Outstanding,,,,,,,,,,,,,,,,,,,,,
Ofsted Social Care Provider Webpage,SC034851,,Children's home,19/09/2003,Active,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North West,North West,Rochdale,Rochdale,Local Authority,5.00,0,Rochdale Metropolitan Borough Council,Full inspection,21/02/2022,07/04/2022,10186356,Requires improvement to be good,,,Requires improvement to be good,Requires improvement to be good,,,,,,,,,,,,,,,,,,,,,
